rms,peak,crest_factor,kurtosis,skewness,spectral_centroid,spectral_bandwidth,spectral_kurtosis,peak_freq,peak_amp,BER_0-100Hz,BER_100-300Hz,BER_300-600Hz,BER_600-1000Hz,BER_1000-2000Hz,BER_2000-5000Hz,BER_5000-9216Hz,stft_mean_energy,stft_energy_var,stft_temporal_cog,label,class_name
0.6510575417587929,2.711744785308838,4.1651383629346155,0.3448193902592287,-0.09822634184482522,2957.3616611343637,2479.4314696173874,2.9153538211908425,120.0,0.3301316797733307,0.037843093276023865,0.14495621621608734,0.06595554202795029,0.07183785736560822,0.412516713142395,0.22001630067825317,0.04687424749135971,0.15176974304645957,0.001915075093479225,0.20626798032095758,0,Normal
0.6494162806147563,2.711744785308838,4.175664861658801,0.2819548529113858,-0.1426853166271096,2939.768003047749,2489.505009505398,2.8519717396346747,120.0,0.350789874792099,0.062194421887397766,0.1643659919500351,0.08475152403116226,0.0681437999010086,0.3802889585494995,0.19665923714637756,0.04359590262174606,0.15885249520616757,0.0022354204480370204,0.212787865927476,0,Normal
0.6402802196297757,2.7917885780334473,4.360260474773243,0.16631799747467912,-0.20506820597596656,3111.3526183133836,2610.946157791537,2.5652388437967075,120.0,0.36459359526634216,0.052929285913705826,0.18536733090877533,0.07095697522163391,0.07493056356906891,0.36338675022125244,0.19321635365486145,0.059212811291217804,0.16345170427355554,0.0017699757496521694,0.20191169806709636,0,Normal
0.6323703937292016,2.7917885780334473,4.41479955666769,0.27496949612963917,-0.16744054574195505,3029.7529599812106,2577.8617329967433,2.6601641663303104,120.0,0.358144074678421,0.04173021391034126,0.18121351301670074,0.06863567233085632,0.06961225718259811,0.37229833006858826,0.2133733183145523,0.053136684000492096,0.14982341349106124,0.0018068571505103236,0.19389757628352,0,Normal
0.6339772514324121,2.536699056625366,4.001246118660364,0.09858471683889203,-0.08772318858451567,3075.780290258621,2582.9645730140232,2.5770486929420966,120.0,0.3740401566028595,0.05275343358516693,0.19329291582107544,0.08250730484724045,0.05560624226927757,0.3501734137535095,0.2093261182308197,0.056340575218200684,0.1481441028672232,0.0016155576109831247,0.2049108144340736,0,Normal
0.6556338217631879,2.683002233505249,4.092226641645207,0.22851362384145446,-0.10868958284911862,3017.1051507767997,2528.0605269391867,2.7356091055596568,120.0,0.3818098306655884,0.044773563742637634,0.1885724663734436,0.07009036093950272,0.07272066175937653,0.35747218132019043,0.21806758642196655,0.04830314218997955,0.1592059409054672,0.0022386462061469983,0.20032317857067153,0,Normal
0.6559484902764242,2.7289626598358154,4.160330664199703,0.3042017248964415,-0.13633177959845338,3075.467703884956,2555.2049753837887,2.63187061274495,120.0,0.3207872807979584,0.04589042067527771,0.15630966424942017,0.08587756752967834,0.058020781725645065,0.3285420835018158,0.2674737274646759,0.057885799556970596,0.15792509692510698,0.002337432109818962,0.19887463778683304,0,Normal
0.636256395969975,2.8175790309906006,4.428370393686162,0.1277986308843615,-0.07303118312335628,3043.6420149669184,2569.076431106302,2.6058976353415924,120.0,0.2915188670158386,0.0565117709338665,0.10793141275644302,0.07932461053133011,0.08088909834623337,0.3960748016834259,0.22082939743995667,0.05843883007764816,0.15257794535799238,0.0023103033693795422,0.19981565177757252,0,Normal
0.6279365376612458,2.8287248611450195,4.504794109660643,0.13078328341699574,-0.046236723361726045,3124.5968640666933,2615.9971028061145,2.5385785441155164,120.0,0.3425065577030182,0.0694722831249237,0.18686676025390625,0.06184958294034004,0.07114458084106445,0.346298485994339,0.2052842676639557,0.0590839758515358,0.14814634381861386,0.0018014599671708265,0.20035864983048238,0,Normal
0.647112756987815,2.8287248611450195,4.371301271511282,0.25102834524263073,-0.1446391042100687,3039.3615261787277,2550.9213315376005,2.6641594774032833,120.0,0.3353058993816376,0.040409158915281296,0.14178697764873505,0.07303191721439362,0.07239048928022385,0.3578140139579773,0.2583640515804291,0.056203339248895645,0.15260942195754618,0.0014629938566425432,0.20420448011336792,0,Normal
